886732732	2011-07-26	20110000285008
886740662	2008-02-05	20080000036676
886740662	2015-02-09	20150000035721
886762062	2008-11-08	20080000481898
886768052	2004-11-24	20040000407079
886783302	2011-12-13	20110000591947
886784902	2007-11-26	20070000469093
886804512	2024-11-04	20240000961056
886811462	2007-01-29	20070000026920
886872402	2017-09-20	20170000565858
886814402	2016-01-13	20160000011279
886833512	2009-03-11	20090000064581
886879962	2009-06-08	20090000165197
886925972	2015-10-12	20150000525311
886931182	2007-06-26	20070000181123
886932022	2011-05-07	20110000119269
886934882	2009-08-10	20090000293722
886951442	2005-09-27	20050000324652
886951442	2005-10-27	20050000358627
886966342	2009-03-31	20090000083890
886967772	2018-04-27	20180000202607
886988222	2005-05-23	20050000112054
886992572	2012-06-26	20120000232185
886998252	2011-12-28	20110000625736
886998422	2022-03-02	20220000085330
887027692	2011-01-17	20110000013259
887033722	2010-12-15	20100000566853
887035652	2005-06-30	20050000176451
887044112	2008-01-28	20080000028791
887050392	2007-04-10	20070000084763
887051062	2011-01-15	20110000011220
887052832	2024-03-05	20240000278842
887059152	2019-01-15	20190000019614
887070032	2014-02-27	20140000050858
887096872	2012-10-04	20120000472541
887102562	2009-03-04	20090000054963
887116652	2011-12-01	20110000556210
887135312	2016-08-31	20160000470437
887138362	2008-06-26	20080000214545
887180342	2013-11-28	20130000556181
887181292	2010-10-26	20100000516610
887189242	2004-09-06	20040000346368
887235392	2007-10-25	20070000438791
887238502	2009-08-18	20090000307579
887242542	2005-01-13	20050000010063
887242542	2006-02-18	20060000067094
887246122	2023-03-02	20230000093682
887251312	2011-12-10	20110000581869
887261792	2024-09-20	20240000894434
887281572	2013-10-22	20130000511554
887300232	2014-01-08	20140000006600
887324832	2010-03-30	20100000095295
887328242	2023-03-20	20230000128408
887389322	2005-09-01	20050000288822
887391092	2006-03-07	20060000079959
887396752	2021-08-23	20210000497384
887405662	2006-01-21	20060000030406
887448892	2006-10-16	20060000451160
887448892	2020-10-29	20200000969349
887454132	2006-10-05	20060000441749
887458502	2009-07-15	20090000247338
887484392	2012-01-07	20120000005588
887489572	2023-09-20	20230000703794
887490252	2014-08-25	20140000380971
887543402	2008-01-29	20080000030170
887552452	2004-12-21	20040000428334
887558442	2006-09-02	20060000375386
887580642	2009-09-26	20090000421726
887586772	2007-11-10	20070000454300
887588112	2005-09-29	20050000328961
887597022	2014-08-11	20140000347030
887608652	2018-07-24	20180000507019
887621632	2019-10-30	20190000736955
887628262	2005-08-03	20050000248502
887632952	2019-09-07	20190000666186
887635102	2008-08-18	20080000328698
887647062	2006-02-11	20060000059385
887652392	2019-07-11	20190000489989
887654832	2006-04-03	20060000099948
887656002	2007-02-01	20070000030642
887686742	2016-06-22	20160000259093
887693862	2012-11-22	20120000548019
887695512	2011-11-03	20110000512704
887705372	2007-08-02	20070000264412
887709912	2005-11-10	20050000371340
887730172	2018-09-27	20180000643554
887756252	2007-10-08	20070000418532
887778302	2006-10-03	20060000439635
887815992	2011-08-22	20110000335574
887832072	2006-06-24	20060000225034
887832412	2025-06-16	20250000415127
887833702	2020-05-30	20200000539386
887844542	2005-10-01	20050000331466
887847002	2006-01-14	20060000022326
887850232	2006-06-29	20060000235702
887850372	2009-11-05	20090000474401
887851662	2007-06-26	20070000181490
887858772	2005-10-04	20050000336113
887859132	2010-08-16	20100000345370
887863512	2008-08-26	20080000349609
887864772	2008-11-29	20080000499981
887868182	2019-07-03	20190000441486
887909512	2017-10-24	20170000605429
887931402	2017-09-14	20170000558348
887883602	2025-03-17	20250000122697
887884692	2018-12-06	20180000746053
887907412	2005-03-21	20050000058684
887910782	2015-02-24	20150000048970
887916942	2019-04-27	20190000183884
887944652	2006-12-12	20060000502846
887958882	2005-05-14	20050000105291
887959552	2007-03-06	20070000055018
887960372	2026-02-18	20260000066057
887964092	2011-09-08	20110000405671
887965072	2019-08-07	20190000614177
887968632	2020-06-08	20200000557734
887998132	2006-08-24	20060000353769
888003142	2007-04-10	20070000084846
888003142	2007-04-10	20070000084847
888003142	2022-02-17	20220000064861
888003312	2007-04-16	20070000089138
888020772	2006-07-17	20060000276922
888020802	2005-06-22	20050000158733
888028722	2016-11-09	20160000589233
888032452	2008-01-12	20080000014277
888064222	2011-12-22	20110000616118
888100202	2020-09-23	20200000870993
888112642	2011-08-06	20110000301487
888125442	2007-11-19	20070000462192
888153772	2024-11-04	20240000962345
888154272	2008-04-19	20080000108275
888154272	2019-12-10	20190000795654
888160442	2006-03-23	20060000091223
888167862	2008-01-07	20080000005408
888177582	2006-01-21	20060000030915
888190252	2008-02-09	20080000039744
888191232	2006-11-20	20060000484782
888213872	2005-09-07	20050000298646
888227792	2019-10-04	20190000705740
888237062	2011-10-18	20110000485510
888247092	2005-09-12	20050000306293
888304932	2017-11-09	20170000628442
888305572	2023-01-05	20230000007064
888330062	2016-12-15	20160000632467
888329692	2019-01-29	20190000037179
888333282	2012-06-06	20120000183698
888340742	2005-11-29	20050000387040
888341552	2007-06-18	20070000165760
888343792	2005-12-28	20050000414750
888349472	2019-06-17	20190000337043
888352252	2007-08-25	20070000314914
888355812	2007-03-22	20070000071459
888359532	2012-12-19	20120000584678
888369112	2019-08-06	20190000608118
888383972	2013-01-16	20130000016079
888388842	2005-11-24	20050000383308
888395652	2006-09-16	20060000420238
888409432	2016-05-24	20160000181931
888411372	2021-03-05	20210000087205
